id;2310024073
Nom;Iznajar
surface;26881471
2018-01-02;0
2018-01-04;0
2018-01-12;0
2018-01-17;0
2018-01-19;0
2018-01-22;0
2018-01-24;5214200
2018-01-27;5214200
2018-01-29;5225500
2018-02-08;11983700
2018-02-11;11983700
2018-02-13;12196200
2018-02-16;12196200
2018-02-18;12061300
2018-02-21;12166200
2018-02-26;11983300
2018-03-28;0
2018-04-02;0
2018-04-04;0
2018-04-14;14000600
2018-04-17;14000600
2018-04-19;16423100
2018-04-22;16423100
2018-04-24;16452600
2018-04-27;16750700
2018-04-29;16727300
2018-05-02;16473100
2018-05-04;16635400
2018-05-07;4438900
2018-06-01;0
2018-06-03;17609500
2018-06-08;17690000
2018-06-13;17833400
2018-06-16;17795900
2018-06-21;0
2018-06-23;17755900
2018-06-26;17755900
2018-06-28;18164700
2018-07-01;18164700
2018-07-03;17802900
2018-07-06;18125100
2018-07-08;17791100
2018-07-11;17802500
2018-07-13;17572700
2018-07-16;17691400
2018-07-18;17384400
2018-07-21;17505400
2018-07-23;17173100
2018-07-26;17285600
2018-07-28;17013300
2018-07-31;17106500
2018-08-02;16981300
2018-08-05;17111000
2018-08-07;16854700
2018-08-10;17060600
2018-08-12;16662200
2018-08-15;16719700
2018-08-17;16432600
2018-08-20;16515300
2018-08-22;16271600
2018-08-25;16385700
2018-08-27;16281600
2018-08-30;16437700
2018-09-01;16078800
2018-09-04;16404200
2018-09-06;16001400
2018-09-09;16052500
2018-09-11;15901500
2018-09-16;15712800
2018-09-19;15320600
2018-09-21;15776800
2018-09-24;15893400
2018-09-26;15798600
2018-09-29;15758600
2018-10-01;15626800
2018-10-04;15587200
2018-10-06;15722100
2018-10-09;15813200
2018-10-16;15656300
2018-10-19;2072200
2018-10-24;2072200
2018-10-29;0
2018-11-03;0
2018-11-05;0
2018-11-13;0
2018-11-15;15139900
2018-11-28;0
2018-11-30;6763100
2018-12-03;6763100
2018-12-05;16795900
2018-12-08;16795900
2018-12-10;16897400
2018-12-13;17020600
2018-12-15;16729400
2018-12-20;16920800
2018-12-23;16887100
2018-12-28;8730700
2018-12-30;16909100
2019-01-02;0
2019-01-04;9423600
2019-01-07;9423600
2019-01-09;17077000
2019-01-12;17077000
2019-01-14;17121100
2019-01-17;17195600
2019-01-22;17034600
2019-01-27;0
2019-01-29;0
2019-02-01;0
2019-02-03;17603200
2019-02-06;17603200
2019-02-08;17953500
2019-02-13;17636700
2019-02-21;17651100
2019-02-26;0
2019-02-28;17768100
2019-03-03;17768100
2019-03-08;17768100
2019-03-10;17863600
2019-03-13;17687000
2019-03-15;17899400
2019-03-18;17899400
2019-03-20;17751700
2019-03-23;18079800
2019-03-25;17886300
2019-03-28;18123700
2019-03-30;17989200
2019-04-04;18149500
2019-04-09;18010400
2019-04-12;2750300
2019-04-14;18096400
2019-04-19;18096400
2019-04-22;18077300
2019-04-27;0
2019-04-29;384200
2019-05-02;384200
2019-05-04;4270600
2019-05-07;4270600
2019-05-12;3886400
2019-05-14;18252800
2019-05-19;18270800
2019-05-22;18270800
2019-05-24;18017600
2019-05-27;17834400
2019-05-29;17682300
2019-06-01;17554200
2019-06-03;17554200
2019-06-06;17437300
2019-06-08;17437400
2019-06-11;529300
2019-06-13;16537300
2019-06-18;16765300
2019-06-21;0
2019-06-23;16221400
2019-06-26;16221400
2019-06-28;16223600
2019-07-01;16223600
2019-07-03;15907100
2019-07-08;15535200
2019-07-11;15603000
2019-07-13;15589400
2019-07-16;15331200
2019-07-18;15329200
2019-07-21;14874600
2019-07-23;14872100
2019-07-26;14828000
2019-07-28;14835000
2019-07-31;14065100
2019-08-02;14237300
2019-08-05;14237400
2019-08-07;14108300
2019-08-10;14032400
2019-08-12;14021000
