date,value
2018-01-05,63.52288409987924
2018-01-10,54.52103522675037
2018-01-10,64.48855168069642
2018-01-11,63.926532497025846
2018-01-17,60.19830827343884
2018-01-22,46.96551340160984
2018-01-22,57.76333366503786
2018-01-23,63.95965719972523
2018-01-29,65.45155916787074
2018-02-03,45.76409986842891
2018-02-03,62.264671945602366
2018-02-04,65.23226524767826
2018-02-10,63.29167773078363
2018-02-15,60.285475592233
2018-02-15,62.067830525430026
2018-02-16,62.1774730143451
2018-02-22,56.75085026463576
2018-02-27,63.321859737474874
2018-02-28,62.705993661515805
2018-03-06,75.0938261751715
2018-03-11,81.9574058116624
2018-03-11,81.65983813606005
2018-03-12,84.51672548977372
2018-03-17,89.66448130432236
2018-03-18,94.13000245723015
2018-03-23,91.76370924974351
2018-03-24,86.4336129662106
2018-03-29,97.27726519379223
2018-03-30,99.23072750510205
2018-04-04,95.83014883560143
2018-04-04,97.03701958486117
2018-04-05,98.78229808370956
2018-04-10,98.3466260771857
2018-04-11,99.70959710304423
2018-04-16,100.1793227931144
2018-04-16,101.70725472808357
2018-04-17,101.98913958114947
2018-04-22,98.0408428931584
2018-04-23,103.27764508699373
2018-04-28,102.27462528883584
2018-04-28,99.62918002115838
2018-04-29,103.29548700279882
2018-05-04,99.52015670509272
2018-05-05,99.35284686498066
2018-05-10,99.4331875985056
2018-05-10,99.41117422930299
2018-05-11,98.9910390702017
2018-05-16,98.32030934409323
2018-05-17,98.62639011118503
2018-05-22,99.72722573011077
2018-05-23,99.70298664274459
2018-05-28,103.30663873555099
2018-05-29,99.20213039778665
2018-06-03,101.79600856648432
2018-06-03,101.38574414463403
2018-06-04,96.57239482329597
2018-06-09,101.10885945976746
2018-06-10,97.95869867771091
2018-06-15,98.09561878729997
2018-06-15,96.67158157119984
2018-06-16,99.22412792238823
2018-06-22,98.22931588446639
2018-06-27,85.86244675749171
2018-06-28,95.64543671423665
2018-07-04,94.48023091342138
2018-07-09,93.83201082317444
2018-07-09,85.49737169292109
2018-07-10,94.00687977741718
2018-07-16,89.74098912698165
2018-07-21,77.76662665721898
2018-07-21,87.50184527698532
2018-07-22,89.47755617924051
2018-07-28,85.9765763454057
2018-08-02,86.30249708089292
2018-08-02,79.53932655730655
2018-08-03,87.48182733290754
2018-08-09,64.71649103647954
2018-08-14,78.03191289176044
2018-08-14,69.25187814187493
2018-08-15,84.78862311232768
2018-08-21,83.89073023531347
2018-08-26,66.06309175234043
2018-08-26,78.28837938850833
2018-08-27,84.33354561482982
2018-09-02,81.50553726013815
2018-09-07,74.89293462301946
2018-09-07,58.23932366151136
2018-09-08,79.99663900029572
2018-09-14,74.5475527617895
2018-09-19,74.86696209974086
2018-09-19,69.173113143358
2018-09-20,78.39490255456303
2018-09-26,74.14496618823104
2018-10-01,72.83380480317373
2018-10-01,63.239813908695595
2018-10-02,76.57163681321833
2018-10-08,75.29790425768569
2018-10-13,67.82625488868032
2018-10-13,74.04443611561302
2018-10-14,80.37295889766234
2018-10-20,75.71765840243863
2018-10-25,70.21605807864469
2018-10-25,72.04070430101605
2018-10-26,74.5405709049732
2018-11-01,78.0075990064606
2018-11-06,77.98024898386183
2018-11-07,77.14411897284643
2018-11-13,77.38948170651574
2018-11-18,76.20955191961323
2018-11-18,77.29958541194529
2018-11-19,78.45884023310879
2018-11-25,79.07578743271215
2018-11-30,77.50872514849222
2018-11-30,77.08963012526702
2018-12-01,78.45681019150234
2018-12-06,78.22550326468993
2018-12-07,77.0825677204541
2018-12-12,77.8668320753606
2018-12-13,79.99050835652956
2018-12-19,79.7913499515574
2018-12-24,76.58069645568686
2018-12-24,76.1934728876794
2018-12-25,78.52076513270453
2019-01-05,71.34095303505687
2019-01-05,75.20684601978026
2019-01-06,77.42686484034357
2019-01-11,75.70662840396068
2019-01-11,58.45670818337585
2019-01-12,73.83755092718069
2019-01-17,73.15663270309621
2019-01-17,69.51464948575854
2019-01-18,72.57470836016427
2019-01-23,45.6535692450327
2019-01-23,14.03271402351364
2019-01-24,58.395225399688854
2019-01-29,26.557589783713315
2019-01-29,75.90424885585679
2019-01-30,77.51175757998647
2019-02-04,65.15319058386476
2019-02-04,78.13933021798488
2019-02-05,78.91809024669479
2019-02-10,77.12494546920094
2019-02-10,73.67456957977315
2019-02-11,76.6511728561672
2019-02-16,73.11005990473565
2019-02-16,77.09265693794227
2019-02-17,76.36135493233141
2019-02-22,73.40750731367348
2019-02-22,74.41393892628506
2019-02-23,77.38139967880109
2019-02-28,56.57649709221384
2019-02-28,76.63707580200693
2019-03-01,76.97464137211098
2019-03-06,57.576051276867105
2019-03-06,77.7990114593183
2019-03-07,77.53197482704425
2019-03-12,79.52504999936527
2019-03-12,71.0307031619738
2019-03-13,75.14782840468615
2019-03-18,36.65428030448167
2019-03-19,75.34695122630316
2019-03-24,60.82054850074638
2019-03-24,76.07693462111146
2019-03-25,75.90725966648041
2019-03-30,65.88707691874399
2019-03-30,80.4292542387517
2019-03-31,78.07142848314517
2019-04-05,82.77684830740752
2019-04-05,74.09419764658082
2019-04-06,82.47516745745943
2019-04-11,75.97651958493353
2019-04-11,79.77195385518435
2019-04-12,78.00861203326485
2019-04-17,75.30691206551894
2019-04-17,75.25587269513235
2019-04-23,76.56861701387419
2019-04-23,77.60072695662406
2019-04-24,74.70620088501323
2019-04-29,74.02154965182511
2019-04-29,75.63645038474938
2019-04-30,76.16533737461087
2019-05-05,74.85497582072146
2019-05-05,75.81695312068277
2019-05-06,75.46010118175529
2019-05-11,70.35682421892159
2019-05-11,74.57647998007775
